Date,Price,Open,High,Low,Volume,Change %,Vol.
2/7/2021,0.036841,0.028199,0.048998,0.026909,65010000000,30.66%,65.01B
2/8/2021,0.028197,0.045859,0.050499,0.022269,77240000000,-39.49%,77.24B
2/9/2021,0.046597,0.036085,0.07797,0.03234,1.47E+11,28.49%,146.80B
2/10/2021,0.036265,0.007415,0.037902,0.007415,12410000000,387.36%,12.41B
2/11/2021,0.007441,0.008244,0.008245,0.007268,2010000000,-9.70%,2.01B
2/12/2021,0.00824,0.008349,0.008454,0.008014,1470000000,-1.35%,1.47B
2/13/2021,0.008353,0.008714,0.008899,0.008259,2070000000,-4.14%,2.07B
2/14/2021,0.008714,0.008571,0.008955,0.008504,1840000000,1.67%,1.84B
2/15/2021,0.008571,0.008516,0.008801,0.008359,1790000000,0.65%,1.79B
2/16/2021,0.008516,0.008167,0.008751,0.007571,2470000000,4.20%,2.47B
2/17/2021,0.008172,0.009055,0.009099,0.008049,2880000000,-9.75%,2.88B
2/18/2021,0.009055,0.00905,0.009141,0.008506,2650000000,0.02%,2.65B
2/19/2021,0.009053,0.009173,0.009655,0.009,3510000000,-1.29%,3.51B
2/20/2021,0.009172,0.009094,0.009302,0.008949,2480000000,0.86%,2.48B
2/21/2021,0.009094,0.009235,0.009365,0.008806,3070000000,-1.52%,3.07B
2/22/2021,0.009235,0.00937,0.009546,0.009095,3590000000,-1.48%,3.59B
2/23/2021,0.009373,0.009398,0.009827,0.008373,6690000000,-0.28%,6.69B
2/24/2021,0.0094,0.008672,0.010064,0.008329,7540000000,8.43%,7.54B
2/25/2021,0.008669,0.008068,0.008669,0.007779,3980000000,7.47%,3.98B
2/26/2021,0.008066,0.008824,0.009136,0.007848,5990000000,-8.63%,5.99B
2/27/2021,0.008828,0.009829,0.009846,0.006727,11360000000,-10.20%,11.36B
2/28/2021,0.009831,0.010159,0.01085,0.009056,8010000000,-3.22%,8.01B
3/1/2021,0.010158,0.009753,0.010687,0.009658,6610000000,4.15%,6.61B
3/2/2021,0.009753,0.009728,0.010253,0.008834,5480000000,0.29%,5.48B
3/3/2021,0.009724,0.010443,0.010497,0.008972,7150000000,-6.88%,7.15B
3/4/2021,0.010443,0.00996,0.010968,0.009652,16840000000,4.87%,16.84B
3/5/2021,0.009958,0.009784,0.010319,0.008866,15370000000,1.82%,15.37B
3/6/2021,0.00978,0.009845,0.011493,0.007623,38720000000,-0.71%,38.72B
3/7/2021,0.00985,0.010493,0.013928,0.009381,71680000000,-6.09%,71.68B
3/8/2021,0.010489,0.005667,0.014008,0.005553,1.01E+11,85.27%,100.85B
3/9/2021,0.005661,0.004666,0.005676,0.004606,8410000000,21.33%,8.41B
3/10/2021,0.004666,0.004626,0.004756,0.004522,3050000000,0.84%,3.05B
3/11/2021,0.004627,0.004488,0.004718,0.004439,3430000000,3.11%,3.43B
3/12/2021,0.004488,0.004594,0.004622,0.004255,3420000000,-2.32%,3.42B
3/13/2021,0.004594,0.004549,0.004732,0.004509,3590000000,1.02%,3.59B
3/14/2021,0.004548,0.004511,0.004818,0.004399,5620000000,0.89%,5.62B
3/15/2021,0.004508,0.004558,0.004659,0.004412,5180000000,-1.21%,5.18B
3/16/2021,0.004563,0.004573,0.004638,0.004384,5340000000,-0.22%,5.34B
3/17/2021,0.004573,0.003764,0.004594,0.003673,6350000000,21.40%,6.35B
3/18/2021,0.003767,0.004515,0.004766,0.003604,8030000000,-16.55%,8.03B
3/19/2021,0.004514,0.004777,0.004866,0.004339,8850000000,-5.42%,8.85B
3/20/2021,0.004773,0.004645,0.005463,0.004339,32480000000,2.86%,32.48B
3/21/2021,0.004641,0.003919,0.004721,0.003815,23480000000,18.23%,23.48B
3/22/2021,0.003925,0.003862,0.004025,0.003799,4570000000,1.62%,4.57B
3/23/2021,0.003863,0.003723,0.003985,0.003606,4750000000,3.75%,4.75B
3/24/2021,0.003723,0.003419,0.004127,0.003397,9510000000,8.75%,9.51B
3/25/2021,0.003423,0.003203,0.003439,0.003174,1810000000,6.83%,1.81B
3/26/2021,0.003204,0.003226,0.003262,0.003169,1110000000,-0.62%,1.11B
3/27/2021,0.003224,0.003259,0.003285,0.003192,1160000000,-1.06%,1.16B
3/28/2021,0.003259,0.003164,0.003278,0.003149,1150000000,2.99%,1.15B
3/29/2021,0.003164,0.003076,0.00319,0.003072,1100000000,2.91%,1.10B
3/30/2021,0.003075,0.003109,0.003114,0.003001,996310000,-1.09%,996.31M
3/31/2021,0.003109,0.003158,0.003171,0.003058,780040000,-1.55%,780.04M
4/1/2021,0.003158,0.003176,0.003191,0.003006,1280000000,-0.57%,1.28B
4/2/2021,0.003176,0.003333,0.003368,0.003115,1430000000,-4.78%,1.43B
4/3/2021,0.003335,0.003388,0.003407,0.003309,1040000000,-1.56%,1.04B
4/4/2021,0.003388,0.003391,0.003447,0.003348,1050000000,-0.09%,1.05B
4/5/2021,0.003391,0.003285,0.003411,0.003255,1120000000,3.31%,1.12B
4/6/2021,0.003282,0.003433,0.003449,0.003272,1650000000,-4.40%,1.65B
4/7/2021,0.003433,0.003369,0.003522,0.003343,1730000000,1.91%,1.73B
4/8/2021,0.003369,0.003327,0.003457,0.003274,1800000000,1.47%,1.80B
4/9/2021,0.00332,0.003559,0.003585,0.003261,2970000000,-6.52%,2.97B
4/10/2021,0.003551,0.00344,0.003592,0.003408,2450000000,3.25%,2.45B
4/11/2021,0.00344,0.003393,0.003532,0.003345,1610000000,1.41%,1.61B
4/12/2021,0.003392,0.00327,0.003482,0.003236,2140000000,3.72%,2.14B
4/13/2021,0.00327,0.003251,0.003359,0.003089,2940000000,0.79%,2.94B
4/14/2021,0.003245,0.003716,0.003793,0.002945,7720000000,-12.69%,7.72B
4/15/2021,0.003716,0.004232,0.004287,0.003598,7730000000,-12.34%,7.73B
4/16/2021,0.00424,0.003682,0.004263,0.003551,13300000000,15.07%,13.30B
4/17/2021,0.003684,0.00334,0.003686,0.003231,5150000000,10.30%,5.15B
4/18/2021,0.00334,0.00351,0.003673,0.003159,5990000000,-4.84%,5.99B
4/19/2021,0.00351,0.002987,0.003587,0.002983,9100000000,17.54%,9.10B
4/20/2021,0.002986,0.002906,0.003023,0.002904,2780000000,2.79%,2.78B
4/21/2021,0.002905,0.002908,0.002963,0.002856,1900000000,0.06%,1.90B
4/22/2021,0.002904,0.002935,0.003017,0.002817,2870000000,-1.05%,2.87B
4/23/2021,0.002935,0.002879,0.002991,0.002874,3210000000,1.93%,3.21B
4/24/2021,0.002879,0.002773,0.003024,0.002745,3970000000,3.84%,3.97B
4/25/2021,0.002773,0.002766,0.00282,0.002732,1320000000,0.14%,1.32B
4/26/2021,0.002769,0.002811,0.002819,0.002708,1880000000,-1.49%,1.88B
4/27/2021,0.002811,0.002774,0.002855,0.002761,1580000000,1.36%,1.58B
4/28/2021,0.002773,0.002757,0.002797,0.002725,1150000000,0.57%,1.15B
4/29/2021,0.002757,0.00276,0.002863,0.00274,1990000000,-0.09%,1.99B
4/30/2021,0.00276,0.002671,0.002881,0.002632,2520000000,3.25%,2.52B
5/1/2021,0.002673,0.002707,0.002786,0.002651,1480000000,-1.26%,1.48B
5/2/2021,0.002707,0.00267,0.002745,0.002645,923760000,1.40%,923.76M
5/3/2021,0.00267,0.002757,0.002828,0.0026,2240000000,-3.16%,2.24B
5/4/2021,0.002757,0.002639,0.002815,0.002625,2800000000,4.46%,2.80B
5/5/2021,0.002639,0.002546,0.002666,0.002546,1290000000,3.64%,1.29B
5/6/2021,0.002546,0.002517,0.00256,0.002484,1260000000,1.17%,1.26B
5/7/2021,0.002517,0.002513,0.002529,0.002453,1330000000,0.10%,1.33B
5/8/2021,0.002514,0.002576,0.002588,0.00251,1170000000,-2.40%,1.17B
5/9/2021,0.002576,0.002569,0.002586,0.002557,657410000,0.30%,657.41M
5/10/2021,0.002568,0.002583,0.002599,0.002548,1050000000,-0.59%,1.05B
5/11/2021,0.002583,0.002576,0.002598,0.002512,1640000000,0.30%,1.64B
5/12/2021,0.002576,0.002583,0.00261,0.002512,1220000000,-0.27%,1.22B
5/13/2021,0.002583,0.002674,0.002696,0.002566,1810000000,-3.42%,1.81B
5/14/2021,0.002674,0.002666,0.002704,0.00262,2380000000,0.35%,2.38B
5/15/2021,0.002665,0.002651,0.002905,0.002634,5750000000,0.50%,5.75B
5/16/2021,0.002652,0.002634,0.002673,0.002618,1130000000,0.66%,1.13B
5/17/2021,0.002634,0.002644,0.00265,0.00261,969000000,-0.38%,969.00M
5/18/2021,0.002644,0.002647,0.00269,0.002627,959320000,-0.10%,959.32M
5/19/2021,0.002647,0.002624,0.002689,0.002618,1330000000,0.89%,1.33B
5/20/2021,0.002624,0.002595,0.002662,0.002593,1700000000,1.09%,1.70B
5/21/2021,0.002595,0.002592,0.002624,0.002581,1360000000,0.13%,1.36B
5/22/2021,0.002592,0.002592,0.002619,0.002573,1410000000,-0.04%,1.41B
5/23/2021,0.002593,0.002585,0.002605,0.002579,653260000,0.32%,653.26M
5/24/2021,0.002585,0.002604,0.002607,0.002575,597980000,-0.72%,597.98M
5/25/2021,0.002604,0.002601,0.00262,0.002554,1420000000,0.13%,1.42B
5/26/2021,0.0026,0.002638,0.002639,0.002572,1270000000,-1.44%,1.27B
5/27/2021,0.002638,0.002637,0.002661,0.002621,735260000,0.05%,735.26M
5/28/2021,0.002637,0.002669,0.002679,0.002629,926050000,-1.11%,926.05M
5/29/2021,0.002667,0.002681,0.002711,0.002628,1260000000,-0.55%,1.26B
5/30/2021,0.002681,0.002666,0.002704,0.002652,815470000,0.59%,815.47M
5/31/2021,0.002666,0.002657,0.002719,0.002652,1710000000,0.34%,1.71B
6/1/2021,0.002657,0.002605,0.00268,0.002594,2470000000,1.84%,2.47B
6/2/2021,0.002609,0.002594,0.002628,0.002555,2260000000,0.55%,2.26B
6/3/2021,0.002595,0.002599,0.002614,0.002559,2160000000,-0.28%,2.16B
6/4/2021,0.002602,0.002622,0.00263,0.002573,2020000000,-0.72%,2.02B
6/5/2021,0.002621,0.002638,0.002654,0.0026,1820000000,-0.66%,1.82B
6/6/2021,0.002638,0.002599,0.002676,0.002592,1880000000,1.61%,1.88B
6/7/2021,0.002597,0.00259,0.002634,0.002575,1830000000,0.26%,1.83B
6/8/2021,0.00259,0.002625,0.002633,0.002541,4000000000,-1.32%,4.00B
6/9/2021,0.002625,0.002634,0.002684,0.002569,2360000000,-0.34%,2.36B
6/10/2021,0.002634,0.002673,0.002682,0.002619,1460000000,-1.46%,1.46B
6/11/2021,0.002673,0.002648,0.002709,0.002635,2200000000,0.88%,2.20B
6/12/2021,0.002649,0.002697,0.002737,0.002624,1600000000,-1.77%,1.60B
6/13/2021,0.002697,0.002697,0.002733,0.002663,1060000000,0.00%,1.06B
6/14/2021,0.002697,0.002713,0.002753,0.002675,1660000000,-0.60%,1.66B
6/15/2021,0.002713,0.002631,0.002723,0.002616,2110000000,3.17%,2.11B
6/16/2021,0.00263,0.00255,0.002655,0.002533,1400000000,3.18%,1.40B
6/17/2021,0.002549,0.002643,0.002648,0.002539,1500000000,-3.56%,1.50B
6/18/2021,0.002643,0.0026,0.002655,0.002583,1360000000,1.40%,1.36B
6/19/2021,0.002606,0.002774,0.002799,0.002583,2400000000,-6.06%,2.40B
6/20/2021,0.002774,0.002792,0.0028,0.002725,1690000000,-0.62%,1.69B
6/21/2021,0.002792,0.002788,0.002808,0.002766,1540000000,0.15%,1.54B
6/22/2021,0.002787,0.002807,0.002815,0.002751,1150000000,-0.70%,1.15B
6/23/2021,0.002807,0.002793,0.002839,0.002771,1410000000,0.48%,1.41B
6/24/2021,0.002793,0.002829,0.002857,0.002783,2020000000,-1.25%,2.02B
6/25/2021,0.002829,0.00279,0.002868,0.002778,2210000000,1.39%,2.21B
6/26/2021,0.00279,0.002783,0.002811,0.00274,1840000000,0.26%,1.84B
6/27/2021,0.002783,0.002815,0.002817,0.002743,2020000000,-1.15%,2.02B
6/28/2021,0.002815,0.002796,0.002835,0.002762,2280000000,0.66%,2.28B
6/29/2021,0.002796,0.002805,0.002818,0.002743,2790000000,-0.29%,2.79B
6/30/2021,0.002805,0.00278,0.002846,0.002755,2890000000,0.87%,2.89B
7/1/2021,0.002781,0.002745,0.002803,0.002694,2580000000,1.27%,2.58B
7/2/2021,0.002746,0.002815,0.002836,0.002681,3090000000,-2.46%,3.09B
7/3/2021,0.002815,0.002783,0.002834,0.002688,4320000000,1.15%,4.32B
7/4/2021,0.002783,0.00276,0.002802,0.002693,5150000000,0.84%,5.15B
7/5/2021,0.00276,0.002877,0.002925,0.002697,5070000000,-4.06%,5.07B
7/6/2021,0.002877,0.002764,0.002965,0.002712,5700000000,3.60%,5.70B
7/7/2021,0.002777,0.003115,0.003129,0.002708,6140000000,-10.95%,6.14B
7/8/2021,0.003118,0.003242,0.003276,0.003015,5650000000,-3.83%,5.65B
7/9/2021,0.003242,0.00321,0.003286,0.003172,9170000000,1.00%,9.17B
7/10/2021,0.00321,0.003297,0.00331,0.003185,9460000000,-2.65%,9.46B
7/11/2021,0.003298,0.003276,0.003355,0.003262,8480000000,0.66%,8.48B
7/12/2021,0.003276,0.003263,0.003308,0.003229,8480000000,0.38%,8.48B
7/13/2021,0.003263,0.003205,0.003277,0.003166,6570000000,1.83%,6.57B
7/14/2021,0.003205,0.003288,0.00334,0.003143,10010000000,-2.67%,10.01B
7/15/2021,0.003293,0.003282,0.00334,0.003233,8810000000,0.39%,8.81B
7/16/2021,0.00328,0.003409,0.003421,0.00321,7650000000,-3.79%,7.65B
7/17/2021,0.003409,0.003397,0.003466,0.003376,2900000000,0.36%,2.90B
7/18/2021,0.003397,0.003437,0.003452,0.003368,1970000000,-1.16%,1.97B
7/19/2021,0.003437,0.003376,0.003454,0.003324,2580000000,1.80%,2.58B
7/20/2021,0.003376,0.003441,0.00356,0.003368,4260000000,-1.88%,4.26B
7/21/2021,0.003441,0.003419,0.003496,0.003375,2060000000,0.71%,2.06B
7/22/2021,0.003417,0.003477,0.003536,0.003345,3360000000,-1.74%,3.36B
7/23/2021,0.003477,0.003589,0.003713,0.003454,4230000000,-3.10%,4.23B
7/24/2021,0.003589,0.003535,0.003723,0.003497,5550000000,1.51%,5.55B
7/25/2021,0.003535,0.003535,0.003564,0.003446,3200000000,0.02%,3.20B
7/26/2021,0.003535,0.00357,0.003618,0.00348,3760000000,-0.99%,3.76B
7/27/2021,0.00357,0.003483,0.003586,0.003436,3480000000,2.51%,3.48B
7/28/2021,0.003483,0.003462,0.003515,0.00334,4770000000,0.61%,4.77B
7/29/2021,0.003462,0.003391,0.003511,0.003324,4490000000,2.08%,4.49B
7/30/2021,0.003391,0.003495,0.003574,0.003325,5590000000,-2.98%,5.59B
7/31/2021,0.003495,0.003468,0.00355,0.0034,4520000000,0.78%,4.52B
8/1/2021,0.003468,0.003514,0.003535,0.003411,3560000000,-1.29%,3.56B
8/2/2021,0.003514,0.003531,0.003544,0.003406,4050000000,-0.50%,4.05B
8/3/2021,0.003531,0.003559,0.003623,0.003406,4800000000,-0.77%,4.80B
8/4/2021,0.003559,0.003501,0.003658,0.003451,4010000000,1.63%,4.01B
8/5/2021,0.003501,0.003549,0.003584,0.003462,4330000000,-1.33%,4.33B
8/6/2021,0.003549,0.003372,0.003599,0.003362,4950000000,5.24%,4.95B
8/7/2021,0.003372,0.003333,0.003451,0.00331,4200000000,1.17%,4.20B
8/8/2021,0.003333,0.003713,0.003768,0.003134,8030000000,-10.24%,8.03B
8/9/2021,0.003713,0.003224,0.003839,0.003202,11350000000,15.17%,11.35B
8/10/2021,0.003224,0.003227,0.003244,0.003173,3280000000,-0.08%,3.28B
8/11/2021,0.003227,0.003171,0.003243,0.003132,2870000000,1.75%,2.87B
8/12/2021,0.003171,0.003198,0.003271,0.003161,3230000000,-0.39%,3.23B
8/13/2021,0.003184,0.003167,0.003224,0.003126,3960000000,0.53%,3.96B
8/14/2021,0.003167,0.003237,0.00324,0.003017,5860000000,-2.16%,5.86B
8/15/2021,0.003237,0.003252,0.003287,0.003177,4570000000,-0.47%,4.57B
8/16/2021,0.003252,0.003215,0.003326,0.003179,4260000000,1.16%,4.26B
8/17/2021,0.003215,0.003298,0.003308,0.003163,4160000000,-2.54%,4.16B
8/18/2021,0.003298,0.003289,0.003332,0.00326,3890000000,0.30%,3.89B
8/19/2021,0.003289,0.0033,0.003309,0.00321,3520000000,-0.36%,3.52B
8/20/2021,0.0033,0.003226,0.003311,0.003183,4840000000,2.32%,4.84B
8/21/2021,0.003226,0.003381,0.003437,0.003156,5600000000,-4.58%,5.60B
8/22/2021,0.003381,0.003455,0.003764,0.003314,9430000000,-2.15%,9.43B
8/23/2021,0.003455,0.003055,0.003654,0.003018,18060000000,13.09%,18.06B
8/24/2021,0.003055,0.002981,0.0031,0.00292,5700000000,2.49%,5.70B
8/25/2021,0.002981,0.003094,0.003097,0.002879,6240000000,-3.66%,6.24B
8/26/2021,0.003094,0.003294,0.003372,0.003062,5240000000,-6.01%,5.24B
8/27/2021,0.003291,0.00316,0.003383,0.00304,7340000000,4.17%,7.34B
8/28/2021,0.00316,0.003635,0.003644,0.003019,13400000000,-13.09%,13.40B
8/29/2021,0.003636,0.003808,0.003846,0.003601,6560000000,-4.52%,6.56B
8/30/2021,0.003808,0.003524,0.003956,0.003459,11320000000,8.02%,11.32B
8/31/2021,0.003525,0.004331,0.004332,0.003416,18810000000,-18.61%,18.81B
9/1/2021,0.004331,0.004743,0.005029,0.004077,24230000000,-8.95%,24.23B
9/2/2021,0.004757,0.003121,0.005425,0.003051,48780000000,52.41%,48.78B
9/3/2021,0.003121,0.002618,0.003259,0.002601,12700000000,19.21%,12.70B
9/4/2021,0.002618,0.002301,0.00262,0.002295,4520000000,13.78%,4.52B
9/5/2021,0.002301,0.002306,0.002314,0.002282,2560000000,-0.23%,2.56B
9/6/2021,0.002306,0.002322,0.002329,0.002302,2600000000,-0.66%,2.60B
9/7/2021,0.002322,0.002322,0.002338,0.002296,2770000000,0.00%,2.77B
9/8/2021,0.002322,0.002327,0.002347,0.00229,2760000000,-0.21%,2.76B
9/9/2021,0.002327,0.002314,0.002349,0.002301,2790000000,0.54%,2.79B
9/10/2021,0.002314,0.002305,0.002332,0.002288,2860000000,0.40%,2.86B
9/11/2021,0.002305,0.002315,0.002337,0.002296,3050000000,-0.42%,3.05B
9/12/2021,0.002315,0.002324,0.002367,0.002284,2850000000,-0.39%,2.85B
9/13/2021,0.002324,0.002358,0.002362,0.002277,2690000000,-1.45%,2.69B
9/14/2021,0.002358,0.002408,0.002419,0.002348,2600000000,-2.11%,2.60B
9/15/2021,0.002408,0.002425,0.002425,0.002382,2760000000,-0.67%,2.76B
9/16/2021,0.002425,0.002473,0.002487,0.002384,3300000000,-1.94%,3.30B
9/17/2021,0.002473,0.002472,0.002492,0.002459,3030000000,0.03%,3.03B
9/18/2021,0.002472,0.002449,0.002505,0.002438,3150000000,0.93%,3.15B
9/19/2021,0.002449,0.002458,0.002475,0.002431,2850000000,-0.38%,2.85B
9/20/2021,0.002458,0.002453,0.002464,0.002405,2960000000,0.22%,2.96B
9/21/2021,0.002453,0.002454,0.002474,0.002424,3300000000,-0.05%,3.30B
9/22/2021,0.002454,0.002481,0.002494,0.00243,3260000000,-1.07%,3.26B
9/23/2021,0.002481,0.002485,0.002494,0.002449,4000000000,-0.18%,4.00B
9/24/2021,0.002485,0.002477,0.002507,0.002421,4290000000,0.33%,4.29B
9/25/2021,0.002477,0.002482,0.002511,0.002394,5070000000,-0.19%,5.07B
9/26/2021,0.002482,0.002532,0.002536,0.002477,3130000000,-1.97%,3.13B
9/27/2021,0.002532,0.002523,0.00254,0.002487,3850000000,0.34%,3.85B
9/28/2021,0.002523,0.002456,0.002536,0.002441,4460000000,2.76%,4.46B
9/29/2021,0.002455,0.002585,0.002593,0.002421,4620000000,-5.00%,4.62B
9/30/2021,0.002585,0.002562,0.002599,0.002533,3780000000,0.91%,3.78B
10/1/2021,0.002562,0.002585,0.002592,0.002528,3880000000,-0.92%,3.88B
10/2/2021,0.002585,0.002607,0.00261,0.002547,3680000000,-0.82%,3.68B
10/3/2021,0.002607,0.002587,0.002613,0.002544,3850000000,0.77%,3.85B
10/4/2021,0.002587,0.002588,0.002598,0.002556,3800000000,-0.07%,3.80B
10/5/2021,0.002589,0.002632,0.002633,0.00257,3750000000,-1.66%,3.75B
10/6/2021,0.002632,0.002594,0.002666,0.002551,4360000000,1.45%,4.36B
10/7/2021,0.002594,0.002575,0.002609,0.002528,1590000000,0.77%,1.59B
10/8/2021,0.002575,0.002647,0.002652,0.002499,2480000000,-2.76%,2.48B
10/9/2021,0.002648,0.002573,0.002659,0.002529,1860000000,2.90%,1.86B
10/10/2021,0.002573,0.002616,0.002616,0.002545,1730000000,-1.82%,1.73B
10/11/2021,0.002621,0.002528,0.002631,0.002523,1910000000,3.66%,1.91B
10/12/2021,0.002528,0.002532,0.002544,0.00249,1460000000,-0.14%,1.46B
10/13/2021,0.002532,0.002511,0.002554,0.002483,1870000000,0.83%,1.87B
10/14/2021,0.002511,0.002506,0.002579,0.002452,1990000000,0.19%,1.99B
10/15/2021,0.002506,0.002537,0.002544,0.002458,2200000000,-1.20%,2.20B
10/16/2021,0.002537,0.002476,0.002547,0.002432,2860000000,2.44%,2.86B
10/17/2021,0.002476,0.002538,0.002563,0.002452,2550000000,-2.43%,2.55B
10/18/2021,0.002538,0.002538,0.002567,0.0025,2400000000,0.00%,2.40B
10/19/2021,0.002538,0.0025,0.002547,0.002436,2420000000,1.53%,2.42B
10/20/2021,0.0025,0.002517,0.002548,0.002419,2620000000,-0.70%,2.62B
10/21/2021,0.002517,0.002543,0.002563,0.002449,2280000000,-1.02%,2.28B
10/22/2021,0.002543,0.002537,0.002568,0.002477,2340000000,0.27%,2.34B
10/23/2021,0.002537,0.00253,0.002581,0.002511,27200000000,0.25%,27.20B
10/24/2021,0.00253,0.002512,0.002574,0.002508,26590000000,0.72%,26.59B
10/25/2021,0.002512,0.002492,0.002532,0.002479,27090000000,0.81%,27.09B
10/26/2021,0.002492,0.002575,0.002578,0.002469,27280000000,-3.23%,27.28B
10/27/2021,0.002575,0.00252,0.002644,0.002507,27620000000,2.21%,27.62B
10/28/2021,0.00252,0.002461,0.002536,0.002448,27520000000,2.38%,27.52B
10/29/2021,0.002461,0.002411,0.002513,0.002401,27530000000,2.12%,27.53B
10/30/2021,0.00241,0.002453,0.002536,0.002304,29150000000,-1.74%,29.15B
10/31/2021,0.002453,0.002604,0.002604,0.002277,29420000000,-5.82%,29.42B
11/1/2021,0.002604,0.002615,0.002632,0.002562,26700000000,-0.43%,26.70B
11/2/2021,0.002615,0.002661,0.002671,0.002583,26420000000,-1.69%,26.42B
11/3/2021,0.002661,0.002479,0.002692,0.002453,26680000000,7.32%,26.68B
11/4/2021,0.002479,0.002476,0.002576,0.002446,27200000000,0.12%,27.20B
11/5/2021,0.002476,0.002464,0.002542,0.002429,27500000000,0.48%,27.50B
11/6/2021,0.002464,0.002505,0.002522,0.002352,27830000000,-1.62%,27.83B
11/7/2021,0.002505,0.002541,0.002594,0.002462,27450000000,-1.43%,27.45B
11/8/2021,0.002541,0.002473,0.002551,0.002441,26880000000,2.77%,26.88B
11/9/2021,0.002473,0.00246,0.002552,0.002424,28060000000,0.52%,28.06B
11/10/2021,0.00246,0.002505,0.002689,0.002361,29440000000,-1.79%,29.44B
11/11/2021,0.002505,0.00232,0.002582,0.002299,28580000000,7.30%,28.58B
11/12/2021,0.002334,0.002343,0.002393,0.002297,29410000000,-0.37%,29.41B
11/13/2021,0.002343,0.002402,0.002425,0.002285,30170000000,-2.44%,30.17B
11/14/2021,0.002402,0.002123,0.002489,0.002101,32330000000,13.12%,32.33B
11/15/2021,0.002123,0.002081,0.002153,0.002064,31930000000,2.01%,31.93B
11/16/2021,0.002081,0.002054,0.002169,0.002045,32240000000,1.33%,32.24B
11/17/2021,0.002054,0.001998,0.002192,0.001985,32380000000,2.80%,32.38B
11/18/2021,0.001998,0.00195,0.002037,0.001942,32850000000,2.44%,32.85B
11/19/2021,0.00195,0.001978,0.002068,0.001925,33890000000,-1.42%,33.89B
11/20/2021,0.001979,0.002042,0.002078,0.00193,33710000000,-3.12%,33.71B
11/21/2021,0.002042,0.002047,0.00208,0.001998,33180000000,-0.25%,33.18B
11/22/2021,0.002047,0.002001,0.002064,0.001982,32670000000,2.33%,32.67B
11/23/2021,0.002001,0.001998,0.002031,0.001968,32930000000,0.15%,32.93B
11/24/2021,0.001998,0.001987,0.002034,0.001877,34410000000,0.53%,34.41B
11/25/2021,0.001987,0.001979,0.001998,0.001909,34510000000,0.41%,34.51B
11/26/2021,0.001979,0.001961,0.001997,0.00193,33770000000,0.90%,33.77B
11/27/2021,0.001961,0.001955,0.002019,0.001865,34720000000,0.00%,34.72B
11/28/2021,0.001961,0.002015,0.00204,0.001923,33290000000,-2.65%,33.29B
11/29/2021,0.002015,0.001962,0.002031,0.001917,33910000000,2.68%,33.91B
11/30/2021,0.001962,0.00202,0.002039,0.001871,35790000000,-2.89%,35.79B
12/1/2021,0.00202,0.002004,0.002048,0.00198,33080000000,0.83%,33.08B
12/2/2021,0.002004,0.002,0.002046,0.001953,33430000000,0.18%,33.43B
12/3/2021,0.002,0.001984,0.002029,0.001946,34260000000,0.83%,34.26B
12/4/2021,0.001984,0.00185,0.001986,0.001849,34870000000,7.20%,34.87B
12/5/2021,0.00185,0.001872,0.001938,0.001838,35540000000,-1.15%,35.54B
12/6/2021,0.001872,0.001841,0.001934,0.00183,35420000000,1.70%,35.42B
12/7/2021,0.001841,0.001877,0.00194,0.001823,36040000000,-1.91%,36.04B
12/8/2021,0.001876,0.001858,0.001943,0.001832,35610000000,0.73%,35.61B
12/9/2021,0.001863,0.0018,0.00189,0.001769,37270000000,3.50%,37.27B
12/10/2021,0.0018,0.001805,0.00189,0.001784,36220000000,-0.27%,36.22B
12/11/2021,0.001805,0.001721,0.001891,0.001713,36560000000,4.85%,36.56B
12/12/2021,0.001721,0.001774,0.001811,0.001706,37160000000,-2.99%,37.16B
12/13/2021,0.001774,0.001781,0.001864,0.001696,38200000000,-0.39%,38.20B
12/14/2021,0.001781,0.001825,0.001881,0.001769,36480000000,-2.39%,36.48B
12/15/2021,0.001825,0.001831,0.001894,0.001814,35680000000,-0.34%,35.68B
12/16/2021,0.001831,0.001844,0.001892,0.001792,36150000000,-0.72%,36.15B
12/17/2021,0.001844,0.001816,0.001911,0.001806,35900000000,1.54%,35.90B
12/18/2021,0.001816,0.001726,0.001868,0.001683,37190000000,5.21%,37.19B
12/19/2021,0.001726,0.001782,0.001925,0.001716,37990000000,-3.10%,37.99B
12/20/2021,0.001781,0.001773,0.001939,0.001673,37630000000,0.51%,37.63B
12/21/2021,0.001773,0.001763,0.001952,0.001647,37630000000,0.54%,37.63B
12/22/2021,0.001763,0.001672,0.001862,0.001573,77340000000,5.43%,77.34B
12/23/2021,0.001672,0.001703,0.00172,0.001631,2580000000,-1.79%,2.58B
12/24/2021,0.001703,0.001637,0.001721,0.001611,2470000000,4.02%,2.47B
12/25/2021,0.001637,0.001695,0.00172,0.001525,3280000000,-3.43%,3.28B
12/26/2021,0.001695,0.001687,0.001838,0.001641,2760000000,0.48%,2.76B
12/27/2021,0.001687,0.001753,0.001785,0.001627,2790000000,-3.79%,2.79B
12/28/2021,0.001753,0.00158,0.00179,0.001291,6490000000,10.58%,6.49B
12/29/2021,0.001585,0.002176,0.002179,0.001522,6660000000,-27.12%,6.66B
12/30/2021,0.002176,0.002205,0.002221,0.002109,2060000000,-1.35%,2.06B
12/31/2021,0.002205,0.002222,0.002264,0.002173,2410000000,-0.74%,2.41B
1/1/2022,0.002222,0.002179,0.002222,0.002094,2840000000,2.01%,2.84B
